k,i
clickVideoExit,0.974114567
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.949982012
clickVideoExit,0.285743124
clickVideoExit,0.001732891
clickVideoExit,0
clickVideoExit,0.011440678
clickVideoExit,0.982329309
clickVideoExit,0.85545251
clickVideoExit,0.969243684
clickVideoExit,0.184785737
clickVideoExit,0.000127918
clickVideoExit,0.970836665
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.58014071
clickVideoExit,0
clickVideoExit,0.158682443
clickVideoExit,0.967862568
clickVideoExit,0.162214183
clickVideoExit,0.812254157
clickVideoExit,0.661508634
clickVideoExit,0
clickVideoExit,0.315310201
clickVideoExit,0.013417413
clickVideoExit,0
clickVideoExit,0.002266549
clickVideoExit,0
clickVideoExit,0.002782219
clickVideoExit,0.978621682
clickVideoExit,0.271580189
clickVideoExit,0.989782539
clickVideoExit,0.216551407
clickVideoExit,0.13987448
clickVideoExit,0.214474736
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.095542853
clickVideoExit,
clickVideoExit,0.969037816
clickVideoExit,0.00053166
clickVideoExit,0
clickVideoExit,0.125335785
clickVideoExit,0
clickVideoExit,0.181635753
clickVideoExit,0.149994004
clickVideoExit,
clickVideoExit,0.344367605
clickVideoExit,0.020444915
clickVideoExit,0.001139271
clickVideoExit,0.949966022
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.995570835
clickVideoExit,
clickVideoExit,0.866549408
clickVideoExit,0.810217461
clickVideoExit,0.00673369
clickVideoExit,
clickVideoExit,0.357173409
clickVideoExit,0.015727934
clickVideoExit,0.013991046
clickVideoExit,0.013991046
clickVideoExit,0.013991046
clickVideoExit,0.248369044
clickVideoExit,0.252674288
clickVideoExit,0.018290294
clickVideoExit,0.93621882
clickVideoExit,0.355862248
clickVideoExit,0.367764631
clickVideoExit,0.973650863
clickVideoExit,0.0034378
clickVideoExit,0
clickVideoExit,0.000641589
clickVideoExit,0.176261193
clickVideoExit,0.17237568
clickVideoExit,0
clickVideoExit,0.018979853
clickVideoExit,0
clickVideoExit,0.11482851
clickVideoExit,0.578581708
clickVideoExit,0.351263192
clickVideoExit,0.349776143
clickVideoExit,0.349776143
clickVideoExit,0
clickVideoExit,0.00378158
clickVideoExit,0
clickVideoExit,0.981291973
clickVideoExit,0.000213863
clickVideoExit,0.023351055
clickVideoExit,0.475745523
clickVideoExit,0.002064679
clickVideoExit,0.475695555
clickVideoExit,0.256180045
clickVideoExit,0.259326031
clickVideoExit,0
clickVideoExit,0.934302047
clickVideoExit,0
clickVideoExit,0.663893108
clickVideoExit,0.975909418
clickVideoExit,0.967017109
clickVideoExit,0.835998961
clickVideoExit,0
clickVideoExit,0.830800288
clickVideoExit,0.520301007
clickVideoExit,0.947065878
clickVideoExit,0.003124001
clickVideoExit,0.808212744
clickVideoExit,0.363095619
clickVideoExit,0.942708666
clickVideoExit,0.000573633
clickVideoExit,0.002244563
clickVideoExit,0.953693636
clickVideoExit,0.991845219
clickVideoExit,0.801207227
clickVideoExit,0.997571554
clickVideoExit,0.746590182
clickVideoExit,
clickVideoExit,0.026225216
clickVideoExit,0.444401583
clickVideoExit,0.020942597
clickVideoExit,0.898748801
clickVideoExit,
clickVideoExit,0.817756636
clickVideoExit,0.559236089
clickVideoExit,0.004836904
clickVideoExit,0.001956748
clickVideoExit,0.417137032
clickVideoExit,0.98787576
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.42289135
clickVideoExit,0.924118564
clickVideoExit,0.996320355
clickVideoExit,0.003131996
clickVideoExit,
clickVideoExit,0.007307323
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.144465542
clickVideoExit,0.790074352
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.13239127
clickVideoExit,0
clickVideoExit,0.07232771
clickVideoExit,0.024084586
clickVideoExit,0.000379757
clickVideoExit,0.805794292
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.097347697
clickVideoExit,0.010591222
clickVideoExit,0.02098457
clickVideoExit,0.717480812
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.001417093
clickVideoExit,0.997417653
clickVideoExit,0.043248321
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.004033419
clickVideoExit,0.00376559
clickVideoExit,0.004117365
clickVideoExit,0
clickVideoExit,0.580444516
clickVideoExit,0.497793412
clickVideoExit,0.001652942
clickVideoExit,0
clickVideoExit,0.814214902
clickVideoExit,0.191663335
clickVideoExit,0
clickVideoExit,0.857413256
clickVideoExit,0.817398865
clickVideoExit,0.021846019
clickVideoExit,0.96942157
clickVideoExit,0.735131516
clickVideoExit,0.522021906
clickVideoExit,0.968680045
clickVideoExit,0.992668692
clickVideoExit,0.961824432
clickVideoExit,0.423642869
clickVideoExit,0.514628638
clickVideoExit,0.996724097
clickVideoExit,0.001846818
clickVideoExit,0.080686361
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.564272865
clickVideoExit,0.964742565
clickVideoExit,0.408244723
clickVideoExit,0.003763591
clickVideoExit,0
clickVideoExit,0.832691078
clickVideoExit,0.989692597
clickVideoExit,0.624050608
clickVideoExit,0.000449712
clickVideoExit,0.022251759
clickVideoExit,0
clickVideoExit,0.995596818
clickVideoExit,0.993680045
clickVideoExit,0.183674448
clickVideoExit,0
clickVideoExit,0.45018788
clickVideoExit,0.768446194
clickVideoExit,0.732527183
clickVideoExit,0
clickVideoExit,0.01056324
clickVideoExit,0.242710665
clickVideoExit,0.787432043
clickVideoExit,0
clickVideoExit,0.818554125
clickVideoExit,0.204932843
clickVideoExit,0.990867845
clickVideoExit,
clickVideoExit,0.742510793
clickVideoExit,0.994339623
clickVideoExit,0.025983371
clickVideoExit,0.26842221
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.020053166
clickVideoExit,0
clickVideoExit,0.989254877
clickVideoExit,0
clickVideoExit,0.23199952
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.080146706
clickVideoExit,0.006074113
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.661458666
clickVideoExit,0
clickVideoExit,0.989720579
clickVideoExit,0.081385913
clickVideoExit,0
clickVideoExit,0.967117045
clickVideoExit,0
clickVideoExit,0.199176527
clickVideoExit,0.963575312
clickVideoExit,0.077870163
clickVideoExit,0.802464423
clickVideoExit,0.991351535
clickVideoExit,0.286644547
clickVideoExit,0.015737928
clickVideoExit,0.841071714
clickVideoExit,0.002940118
clickVideoExit,0.994721378
clickVideoExit,0.994721378
clickVideoExit,0.455154701
clickVideoExit,0.15481292
clickVideoExit,0.153513751
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.556465862
clickVideoExit,0.287931724
clickVideoExit,0.071700112
clickVideoExit,0.00131316
clickVideoExit,0.540602015
clickVideoExit,0
clickVideoExit,0.992612728
clickVideoExit,0.340753917
clickVideoExit,0.141709306
clickVideoExit,0.997541573
clickVideoExit,0
clickVideoExit,0.972807403
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.109068196
clickVideoExit,0.188645267
clickVideoExit,0.363713224
clickVideoExit,
clickVideoExit,0.994039815
clickVideoExit,0.951121282
clickVideoExit,0.020492885
clickVideoExit,0.767127039
clickVideoExit,0.767854573
clickVideoExit,0
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.030616406
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.987527982
clickVideoExit,
clickVideoExit,0.377962104
clickVideoExit,0
clickVideoExit,0.809767749
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.73153182
clickVideoExit,0.520666773
clickVideoExit,0.106931564
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.644587464
clickVideoExit,0
clickVideoExit,0.799488327
clickVideoExit,0.002998081
clickVideoExit,0.010992965
clickVideoExit,0
clickVideoExit,0.022985289
clickVideoExit,0.058948273
clickVideoExit,0.232043492
clickVideoExit,0.531847618
clickVideoExit,0.611608571
clickVideoExit,0.014990406
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.004996802
clickVideoExit,0.002998081
clickVideoExit,0.949392389
clickVideoExit,0.002998081
clickVideoExit,
clickVideoExit,0.229852894
clickVideoExit,0.002998081
clickVideoExit,0.052966102
clickVideoExit,0.011992325
clickVideoExit,0.393748001
clickVideoExit,0.228853534
clickVideoExit,0.543652063
clickVideoExit,0.970378957
clickVideoExit,0.021985929
clickVideoExit,
clickVideoExit,0.973377039
clickVideoExit,0.425727534
clickVideoExit,0.008994244
clickVideoExit,0.627598337
clickVideoExit,0.209865686
clickVideoExit,0.915414135
clickVideoExit,0.032978894
clickVideoExit,0.04996802
clickVideoExit,0.033978254
clickVideoExit,0.079948833
clickVideoExit,0
clickVideoExit,0.304804925
clickVideoExit,
clickVideoExit,0.021985929
clickVideoExit,0
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.547611529
clickVideoExit,0.047217781
clickVideoExit,0.945227055
clickVideoExit,0.981291973
clickVideoExit,0.174824113
clickVideoExit,
clickVideoExit,0.001275184
clickVideoExit,0.986330748
clickVideoExit,0.537038295
clickVideoExit,
clickVideoExit,0.007785018
clickVideoExit,
clickVideoExit,0.000869444
clickVideoExit,0.000739527
clickVideoExit,0.073762792
clickVideoExit,0.931038136
clickVideoExit,0.177232571
clickVideoExit,0.953106012
clickVideoExit,0.398185161
clickVideoExit,0.314518708
clickVideoExit,0
clickVideoExit,0.019987208
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.032954909
clickVideoExit,
clickVideoExit,0.184198113
clickVideoExit,0.966259594
clickVideoExit,0.003879517
clickVideoExit,0.74264071
clickVideoExit,0.872005916
clickVideoExit,0.372725456
clickVideoExit,0.063545331
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.841833227
clickVideoExit,0.237853774
clickVideoExit,0.988351455
clickVideoExit,
clickVideoExit,0.967730652
clickVideoExit,0.206285977
clickVideoExit,0.189021027
clickVideoExit,0.614872482
clickVideoExit,0.423355053
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.974092581
clickVideoExit,0.056399904
clickVideoExit,0.418016469
clickVideoExit,0.240284218
clickVideoExit,0.001041334
clickVideoExit,0.876339143
clickVideoExit,0.219689399
clickVideoExit,0.998145187
clickVideoExit,0.003137992
clickVideoExit,0.000157899
clickVideoExit,0.001107291
clickVideoExit,
clickVideoExit,0.153839543
clickVideoExit,0.990448113
clickVideoExit,0.31779661
clickVideoExit,0.24384394
clickVideoExit,0.002686281
clickVideoExit,0.729473137
clickVideoExit,0.562945715
clickVideoExit,0.988143588
clickVideoExit,0
clickVideoExit,0.352090662
clickVideoExit,0.490528062
clickVideoExit,0.484649824
clickVideoExit,0.955018788
clickVideoExit,0
clickVideoExit,0.031329949
clickVideoExit,0.003741605
clickVideoExit,
clickVideoExit,0.31789055
clickVideoExit,0
clickVideoExit,0.008134794
clickVideoExit,0.995908618
clickVideoExit,0.442764631
clickVideoExit,0.039354813
clickVideoExit,0
clickVideoExit,0.976321154
clickVideoExit,0.015432123
clickVideoExit,0.635865046
clickVideoExit,0.55582827
clickVideoExit,0
clickVideoExit,0.150415734
clickVideoExit,0.926770867
clickVideoExit,0.951477055
clickVideoExit,0.022403662
clickVideoExit,0.305358571
clickVideoExit,0.002412456
clickVideoExit,0
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.47217181
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.490620003
clickVideoExit,0.54260873
clickVideoExit,0.156351935
clickVideoExit,0.176866805
clickVideoExit,0.45473497
clickVideoExit,0.981291973
clickVideoExit,0.990709946
clickVideoExit,0.001055325
clickVideoExit,0.635049568
clickVideoExit,0
clickVideoExit,0.292758634
clickVideoExit,0.414366805
clickVideoExit,0.360351375
clickVideoExit,0.003122002
clickVideoExit,0
clickVideoExit,0.797629517
clickVideoExit,0.227746242
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.002990086
clickVideoExit,0.001822833
clickVideoExit,0.649474336
clickVideoExit,0.001401103
clickVideoExit,0.004039415
clickVideoExit,0.807183403
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.000929405
clickVideoExit,0.015126319
clickVideoExit,0.649816118
clickVideoExit,0
clickVideoExit,0.775189878
clickVideoExit,0.183684442
clickVideoExit,0
clickVideoExit,
clickVideoExit,
clickVideoExit,0.173217141
clickVideoExit,0.192542773
clickVideoExit,0.41568796
clickVideoExit,0.993040454
clickVideoExit,0
clickVideoExit,0.384260074
clickVideoExit,0.975087944
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.623349057
clickVideoExit,0.927852175
clickVideoExit,0
clickVideoExit,0.403849536
clickVideoExit,
clickVideoExit,0.991633355
clickVideoExit,0
clickVideoExit,0.280760313
clickVideoExit,0.172551567
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.033090822
clickVideoExit,0.99782739
clickVideoExit,0.00020387
clickVideoExit,0.001990726
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.037755836
clickVideoExit,0.965574033
clickVideoExit,0.051325152
clickVideoExit,
clickVideoExit,0.040432123
clickVideoExit,0.801814839
clickVideoExit,0.996104493
clickVideoExit,0.938519348
clickVideoExit,
clickVideoExit,0.104425168
clickVideoExit,0.211916374
clickVideoExit,0.811000959
clickVideoExit,0.959743764
clickVideoExit,0.886486649
clickVideoExit,0
clickVideoExit,0.546404301
clickVideoExit,0
clickVideoExit,0.000491685
clickVideoExit,0.006076111
clickVideoExit,0.002898145
clickVideoExit,0.96942157
clickVideoExit,0.791541413
clickVideoExit,0
clickVideoExit,0.82270347
clickVideoExit,0.964560681
clickVideoExit,0.143801967
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.25901623
clickVideoExit,0
clickVideoExit,0.49864087
clickVideoExit,0.006190038
clickVideoExit,0.749002638
clickVideoExit,0
clickVideoExit,0.000141909
clickVideoExit,0.00262432
clickVideoExit,0.003589703
clickVideoExit,0.001223217
clickVideoExit,0
clickVideoExit,0.927504397
clickVideoExit,0.551117285
clickVideoExit,0.012801807
clickVideoExit,0.001626959
clickVideoExit,0.985605213
clickVideoExit,0.855946194
clickVideoExit,0.003409818
clickVideoExit,0.181415894
clickVideoExit,0.630872242
clickVideoExit,0.231757675
clickVideoExit,0
clickVideoExit,0.015907819
clickVideoExit,0
clickVideoExit,0.755666374
clickVideoExit,0.200701551
clickVideoExit,0.002288535
clickVideoExit,0.993785977
clickVideoExit,0.313615286
clickVideoExit,0
clickVideoExit,0.053371842
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.990741925
clickVideoExit,0.962470019
clickVideoExit,0.021536217
clickVideoExit,0.953653662
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.071961944
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.767005117
clickVideoExit,0.827642309
clickVideoExit,0.356204029
clickVideoExit,0.232251359
clickVideoExit,0
clickVideoExit,0.438545331
clickVideoExit,0.000367765
clickVideoExit,0.594933243
clickVideoExit,0.928433802
clickVideoExit,0.944599456
clickVideoExit,0
clickVideoExit,0.9303126
clickVideoExit,0.004001439
clickVideoExit,0
clickVideoExit,0.446032539
clickVideoExit,0.10542253
clickVideoExit,
clickVideoExit,0.003645667
clickVideoExit,0
clickVideoExit,0.019987208
clickVideoExit,0.62754637
clickVideoExit,0.001157259
clickVideoExit,0.992208986
clickVideoExit,0.518170371
clickVideoExit,0.856479853
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.965270227
clickVideoExit,0
clickVideoExit,0.543006476
clickVideoExit,
clickVideoExit,0.518264311
clickVideoExit,0.074518308
clickVideoExit,0.837617925
clickVideoExit,0.924960026
clickVideoExit,0.166853214
clickVideoExit,0.991541413
clickVideoExit,0.005996162
clickVideoExit,0.995249041
clickVideoExit,0.733520547
clickVideoExit,0.437747841
clickVideoExit,0.303823553
clickVideoExit,0.966485449
clickVideoExit,0.854694995
clickVideoExit,0.819431564
clickVideoExit,0.018426207
clickVideoExit,0
clickVideoExit,0.017988487
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.063825152
clickVideoExit,0
clickVideoExit,0.080206668
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.008308682
clickVideoExit,0.306018148
clickVideoExit,0.021933962
clickVideoExit,0.840815878
clickVideoExit,0.26304765
clickVideoExit,0.577482411
clickVideoExit,0.983370643
clickVideoExit,0.983370643
clickVideoExit,0.983370643
clickVideoExit,0.983370643
clickVideoExit,0.983370643
clickVideoExit,0.983370643
clickVideoExit,0.986566597
clickVideoExit,0
clickVideoExit,0.001604973
clickVideoExit,0.989438759
clickVideoExit,0.67039095
clickVideoExit,0.970171091
clickVideoExit,0.666369524
clickVideoExit,
clickVideoExit,0.955382555
clickVideoExit,0.450895427
clickVideoExit,0
clickVideoExit,0.000473697
clickVideoExit,0.999400384
clickVideoExit,0.999360409
clickVideoExit,0.800747522
clickVideoExit,
clickVideoExit,0.212829789
clickVideoExit,0.999360409
clickVideoExit,0
clickVideoExit,0.001133275
clickVideoExit,0.066319555
clickVideoExit,0.021210425
clickVideoExit,0.001401103
clickVideoExit,0.139850496
clickVideoExit,0
clickVideoExit,0.890382155
clickVideoExit,0.971526223
clickVideoExit,0.099588264
clickVideoExit,0.001117285
clickVideoExit,0
clickVideoExit,0.075675568
clickVideoExit,0.046418292
clickVideoExit,0.507633115
clickVideoExit,0.199820115
clickVideoExit,0.735909018
clickVideoExit,0.955504477
clickVideoExit,0
clickVideoExit,0.771534218
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.306112088
clickVideoExit,0.040144308
clickVideoExit,0.003739607
clickVideoExit,0.011856412
clickVideoExit,0.667904541
clickVideoExit,0.00193676
clickVideoExit,0.002758235
clickVideoExit,0.008142789
clickVideoExit,0.178319875
clickVideoExit,0.965807883
clickVideoExit,0.003825552
clickVideoExit,0.979427167
clickVideoExit,0.00342181
clickVideoExit,0.998758794
clickVideoExit,0.20638991
clickVideoExit,0.020942597
clickVideoExit,0.239990406
clickVideoExit,0.9982811
clickVideoExit,0.193104413
clickVideoExit,0
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.008210745
clickVideoExit,0.556044132
clickVideoExit,0.011748481
clickVideoExit,0.005996162
clickVideoExit,0.025983371
clickVideoExit,0.978373841
clickVideoExit,0.185881036
clickVideoExit,0.178885513
clickVideoExit,
clickVideoExit,
clickVideoExit,0.031979533
clickVideoExit,0.004996802
clickVideoExit,0
clickVideoExit,0.012991685
clickVideoExit,0.012991685
clickVideoExit,0.002998081
clickVideoExit,0
clickVideoExit,0.80648385
clickVideoExit,1
clickVideoExit,0.065957787
clickVideoExit,0.005996162
clickVideoExit,0.711544611
clickVideoExit,0.004996802
clickVideoExit,0.420730732
clickVideoExit,0.006995523
clickVideoExit,0.004996802
clickVideoExit,
clickVideoExit,0.014076991
clickVideoExit,0.693076431
clickVideoExit,0.761370723
clickVideoExit,0.87651503
clickVideoExit,0
clickVideoExit,0.071915974
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.004363208
clickVideoExit,0
clickVideoExit,0.975225855
clickVideoExit,0.018304285
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.175337784
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.771858011
clickVideoExit,0.992638711
