event_key,learn_time,exit_ratio,c_start,c_end
clickVideoExit,234,0.412694071,NULL,NULL
clickVideoExit,53,0.995978219,NULL,NULL
clickVideoExit,4,0.090285825,NULL,NULL
clickVideoExit,35,0.060252931,NULL,NULL
clickVideoExit,1,0,NULL,NULL
clickVideoExit,669,1.152147469,NULL,NULL
clickVideoExit,32,0.178423102,NULL,NULL
clickVideoExit,644,0,NULL,NULL
clickVideoExit,3,0.002909718,NULL,NULL
clickVideoExit,653,0,NULL,NULL
clickVideoExit,37,0.063452361,NULL,NULL
clickVideoExit,411,1.150596339,NULL,NULL
clickVideoExit,1,0.026991816,NULL,NULL
clickVideoExit,650,1.149135182,NULL,NULL
clickVideoExit,21,0.035864926,NULL,NULL
clickVideoExit,180,0.306571248,NULL,NULL
clickVideoExit,53,0.144818291,NULL,NULL
clickVideoExit,37,0.062397881,NULL,NULL
clickVideoExit,23,0.027709798,NULL,NULL
clickVideoExit,382,0.747802866,NULL,NULL
clickVideoExit,4,0.004912511,NULL,NULL
clickVideoExit,584,1.034214826,NULL,NULL
clickVideoExit,15,0.12770368,NULL,NULL
clickVideoExit,685,1.142662545,NULL,NULL
clickVideoExit,13,1.15046138,NULL,NULL
clickVideoExit,26,0.044313364,NULL,NULL
clickVideoExit,2,-0.016196889,NULL,NULL
clickVideoExit,214,0.010834515,NULL,NULL
clickVideoExit,11,0.016299458,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,1,0.775564849,NULL,NULL
clickVideoExit,7,0,NULL,NULL
clickVideoExit,653,1.147463489,NULL,NULL
clickVideoExit,568,1.014239083,NULL,NULL
clickVideoExit,10,0.014638562,NULL,NULL
clickVideoExit,322,0.898935443,NULL,NULL
clickVideoExit,215,0.3825856,NULL,NULL
clickVideoExit,731,1.148840072,NULL,NULL
clickVideoExit,1,0,NULL,NULL
clickVideoExit,9,0.004817139,NULL,NULL
clickVideoExit,273,0.486604861,NULL,NULL
clickVideoExit,1,0.000793559,NULL,NULL
clickVideoExit,3,0.003168839,NULL,NULL
clickVideoExit,244,0.313668296,NULL,NULL
clickVideoExit,3,0.004372674,NULL,NULL
clickVideoExit,2,0.005126646,NULL,NULL
clickVideoExit,721,1.149982725,NULL,NULL
clickVideoExit,16,0.002535431,NULL,NULL
clickVideoExit,86,0.137210198,NULL,NULL
clickVideoExit,13,0.01243423,NULL,NULL
clickVideoExit,36,0.062025394,NULL,NULL
clickVideoExit,666,1.146763501,NULL,NULL
clickVideoExit,3,0.003589912,NULL,NULL
clickVideoExit,3,0,NULL,NULL
clickVideoExit,223,0.397936746,NULL,NULL
clickVideoExit,559,1.011950177,NULL,NULL
clickVideoExit,16,0,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,427,1.149084797,NULL,NULL
clickVideoExit,706,0,NULL,NULL
clickVideoExit,6,1.071861212,NULL,NULL
clickVideoExit,13,0.122213545,NULL,NULL
clickVideoExit,252,0.481802118,NULL,NULL
clickVideoExit,945,0,NULL,NULL
clickVideoExit,573,1.122544644,NULL,NULL
clickVideoExit,413,0.002943907,NULL,NULL
clickVideoExit,6,0.008437642,NULL,NULL
clickVideoExit,187,0.324261684,NULL,NULL
clickVideoExit,4,0.003742865,NULL,NULL
clickVideoExit,2,0.001378382,NULL,NULL
clickVideoExit,2,0.002958303,NULL,NULL
clickVideoExit,28,0.045092528,NULL,NULL
clickVideoExit,727,1.137733839,NULL,NULL
clickVideoExit,3,0,NULL,NULL
clickVideoExit,10,0.015280967,NULL,NULL
clickVideoExit,556,1.148694316,NULL,NULL
clickVideoExit,405,1.11240112,NULL,NULL
clickVideoExit,24,0.041239896,NULL,NULL
clickVideoExit,274,0.383458335,NULL,NULL
clickVideoExit,660,0.005445149,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,333,0.594073677,NULL,NULL
clickVideoExit,6,0.009402149,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,53,1.145507482,NULL,NULL
clickVideoExit,44,0.125468758,NULL,NULL
clickVideoExit,355,0,NULL,NULL
clickVideoExit,21,0.034491942,NULL,NULL
clickVideoExit,631,1.130829333,NULL,NULL
clickVideoExit,152,0.248864544,NULL,NULL
clickVideoExit,8,0.004554419,NULL,NULL
clickVideoExit,6,0,NULL,NULL
clickVideoExit,670,0,NULL,NULL
clickVideoExit,296,0.542834213,NULL,NULL
clickVideoExit,171,0.515919773,NULL,NULL
clickVideoExit,36,0.062226933,NULL,NULL
clickVideoExit,37,0.064355687,NULL,NULL
clickVideoExit,116,0.205681237,NULL,NULL
clickVideoExit,36,0,NULL,NULL
clickVideoExit,19,0.032406374,NULL,NULL
clickVideoExit,784,1.149493274,NULL,NULL
clickVideoExit,153,0.271348727,NULL,NULL
clickVideoExit,278,0.491135888,NULL,NULL
clickVideoExit,64,0.104051652,NULL,NULL
clickVideoExit,3,0.003195831,NULL,NULL
clickVideoExit,479,1.13040826,NULL,NULL
clickVideoExit,704,0,NULL,NULL
clickVideoExit,1,0,NULL,NULL
clickVideoExit,1,0,NULL,NULL
clickVideoExit,8,0.009733249,NULL,NULL
clickVideoExit,88,0.302164384,NULL,NULL
clickVideoExit,51,0.078306857,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,618,0,NULL,NULL
clickVideoExit,41,0.062043388,NULL,NULL
clickVideoExit,31,0,NULL,NULL
clickVideoExit,5,0,NULL,NULL
clickVideoExit,30,0.053188273,NULL,NULL
clickVideoExit,10,0.017864983,NULL,NULL
clickVideoExit,380,0.295402034,NULL,NULL
clickVideoExit,348,0.996829361,NULL,NULL
clickVideoExit,2,0.001529536,NULL,NULL
clickVideoExit,3,0.003652892,NULL,NULL
clickVideoExit,1185,0,NULL,NULL
clickVideoExit,279,0.434319914,NULL,NULL
clickVideoExit,2,0.001130057,NULL,NULL
clickVideoExit,21,0.03186114,NULL,NULL
clickVideoExit,509,0.906817053,NULL,NULL
clickVideoExit,7,0.0082469,NULL,NULL
clickVideoExit,91,0.849310089,NULL,NULL
clickVideoExit,11,0.127858433,NULL,NULL
clickVideoExit,12,0.777900541,NULL,NULL
clickVideoExit,251,0.427674529,NULL,NULL
clickVideoExit,15,0.127755864,NULL,NULL
clickVideoExit,5,0.127039682,NULL,NULL
clickVideoExit,382,1.146056316,NULL,NULL
clickVideoExit,5,0.00708985,NULL,NULL
clickVideoExit,23,0.039352268,NULL,NULL
clickVideoExit,683,0,NULL,NULL
clickVideoExit,481,1.151731795,NULL,NULL
clickVideoExit,275,0.476621488,NULL,NULL
clickVideoExit,15,0.021166982,NULL,NULL
clickVideoExit,4,0.005088857,NULL,NULL
clickVideoExit,3,0.005195025,NULL,NULL
clickVideoExit,77,0.727119937,NULL,NULL
clickVideoExit,83,0.145563265,NULL,NULL
clickVideoExit,661,1.147010027,NULL,NULL
clickVideoExit,188,0.071065853,NULL,NULL
clickVideoExit,178,0.304298537,NULL,NULL
clickVideoExit,5,0,NULL,NULL
clickVideoExit,589,0.906109867,NULL,NULL
clickVideoExit,3,0.001275813,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,546,1.149712807,NULL,NULL
clickVideoExit,0.642,NULL,NULL,NULL
clickVideoExit,3,0.001394577,NULL,NULL
clickVideoExit,396,1.139990355,NULL,NULL
clickVideoExit,644,1.102862212,NULL,NULL
clickVideoExit,361,0,NULL,NULL
clickVideoExit,24,0,NULL,NULL
clickVideoExit,59,0.103443436,NULL,NULL
clickVideoExit,27,0.030718486,NULL,NULL
clickVideoExit,209,0.420471313,NULL,NULL
clickVideoExit,330,0,NULL,NULL
clickVideoExit,112,0.406784663,NULL,NULL
clickVideoExit,1,0.228089843,NULL,NULL
clickVideoExit,3,0,NULL,NULL
clickVideoExit,636,1.147071208,NULL,NULL
clickVideoExit,351,0.62978205,NULL,NULL
clickVideoExit,2,0.02879127,NULL,NULL
clickVideoExit,13,0.672578474,NULL,NULL
clickVideoExit,565,1.128896719,NULL,NULL
clickVideoExit,1,0,NULL,NULL
clickVideoExit,574,1.126564626,NULL,NULL
clickVideoExit,36,0.062081177,NULL,NULL
clickVideoExit,21,0.016470406,NULL,NULL
clickVideoExit,33,0.051198077,NULL,NULL
clickVideoExit,34,0.003555722,NULL,NULL
clickVideoExit,19,0.030468362,NULL,NULL
clickVideoExit,17,0.017749818,NULL,NULL
clickVideoExit,2,0.000521842,NULL,NULL
clickVideoExit,1,0,NULL,NULL
clickVideoExit,427,1.142509591,NULL,NULL
clickVideoExit,4,0.003505337,NULL,NULL
clickVideoExit,4,0.46507259,NULL,NULL
clickVideoExit,88,0.159131151,NULL,NULL
clickVideoExit,39,0.138151313,NULL,NULL
clickVideoExit,854,1.146902059,NULL,NULL
clickVideoExit,4,0,NULL,NULL
clickVideoExit,18,0.157067177,NULL,NULL
clickVideoExit,20,0.034594511,NULL,NULL
clickVideoExit,144,0.255553116,NULL,NULL
clickVideoExit,17,0,NULL,NULL
clickVideoExit,4,0.005293995,NULL,NULL
clickVideoExit,124,1.033194535,NULL,NULL
clickVideoExit,27,0.424394124,NULL,NULL
clickVideoExit,654,0.543098732,NULL,NULL
clickVideoExit,19,0,NULL,NULL
clickVideoExit,0.564,NULL,NULL,NULL
clickVideoExit,17,0,NULL,NULL
clickVideoExit,2,0.001232626,NULL,NULL
clickVideoExit,5,0.007431747,NULL,NULL
clickVideoExit,5,0,NULL,NULL
clickVideoExit,33,0.050483693,NULL,NULL
clickVideoExit,140,0.241353622,NULL,NULL
clickVideoExit,34,0.05306591,NULL,NULL
clickVideoExit,11,0.063297608,NULL,NULL
clickVideoExit,16,0,NULL,NULL
clickVideoExit,466,0,NULL,NULL
clickVideoExit,93,1.109383435,NULL,NULL
clickVideoExit,779,0.458216669,NULL,NULL
clickVideoExit,479,0.829483701,NULL,NULL
clickVideoExit,8,0.016979652,NULL,NULL
clickVideoExit,109,1.120097386,NULL,NULL
clickVideoExit,7,0.009826821,NULL,NULL
clickVideoExit,22,0.032361388,NULL,NULL
clickVideoExit,531,1.128581814,NULL,NULL
clickVideoExit,2,0.001250621,NULL,NULL
clickVideoExit,5,0.071092845,NULL,NULL
clickVideoExit,47,0.121923833,NULL,NULL
clickVideoExit,6,0.007863616,NULL,NULL
clickVideoExit,293,0.479230697,NULL,NULL
clickVideoExit,39,0.063011495,NULL,NULL
clickVideoExit,4,0.004511232,NULL,NULL
clickVideoExit,5,0.013582282,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,117,1.132891507,NULL,NULL
clickVideoExit,9,0.003805846,NULL,NULL
clickVideoExit,1,0,NULL,NULL
clickVideoExit,171,0.244205757,NULL,NULL
clickVideoExit,36,0.056882553,NULL,NULL
clickVideoExit,947,0,NULL,NULL
clickVideoExit,10,1.123282421,NULL,NULL
clickVideoExit,1008,1.110079824,NULL,NULL
clickVideoExit,1,0.001486349,NULL,NULL
clickVideoExit,3,0.00346395,NULL,NULL
clickVideoExit,165,0.816759758,NULL,NULL
clickVideoExit,107,0.238656239,NULL,NULL
clickVideoExit,2,0.105257286,NULL,NULL
clickVideoExit,560,0.952467412,NULL,NULL
clickVideoExit,48,0.114621647,NULL,NULL
clickVideoExit,11,0.240473688,NULL,NULL
clickVideoExit,830,1.121889643,NULL,NULL
clickVideoExit,15,0,NULL,NULL
clickVideoExit,7,0,NULL,NULL
clickVideoExit,3,0.002188137,NULL,NULL
clickVideoExit,240,0.402973418,NULL,NULL
clickVideoExit,639,1.147017224,NULL,NULL
clickVideoExit,1654,1.146812087,NULL,NULL
clickVideoExit,1,0.604260388,NULL,NULL
clickVideoExit,2,0.001477352,NULL,NULL
clickVideoExit,3,0,NULL,NULL
clickVideoExit,80,0.13911762,NULL,NULL
clickVideoExit,112,0.293652964,NULL,NULL
clickVideoExit,373,0,NULL,NULL
clickVideoExit,37,0.063189641,NULL,NULL
clickVideoExit,644,1.147456291,NULL,NULL
clickVideoExit,188,1.113308045,NULL,NULL
clickVideoExit,17,0,NULL,NULL
clickVideoExit,52,0.089126977,NULL,NULL
clickVideoExit,13,0,NULL,NULL
clickVideoExit,5,0,NULL,NULL
clickVideoExit,46,1.147143186,NULL,NULL
clickVideoExit,0.423,NULL,NULL,NULL
clickVideoExit,18,0.027198753,NULL,NULL
clickVideoExit,15,0.025271538,NULL,NULL
clickVideoExit,671,0,NULL,NULL
clickVideoExit,31,0,NULL,NULL
clickVideoExit,198,0.314557226,NULL,NULL
clickVideoExit,19,0,NULL,NULL
clickVideoExit,5,0,NULL,NULL
clickVideoExit,328,0.593861341,NULL,NULL
clickVideoExit,781,0.308390496,NULL,NULL
clickVideoExit,23,1.123474962,NULL,NULL
clickVideoExit,9,0.012855302,NULL,NULL
clickVideoExit,1,0.014505402,NULL,NULL
clickVideoExit,641,1.01543392,NULL,NULL
clickVideoExit,14,0.113144295,NULL,NULL
clickVideoExit,841,1.109772117,NULL,NULL
clickVideoExit,690,0,NULL,NULL
clickVideoExit,36,0.062252125,NULL,NULL
clickVideoExit,31,0.152068293,NULL,NULL
clickVideoExit,32,0,NULL,NULL
clickVideoExit,92,0.488542874,NULL,NULL
clickVideoExit,239,0.422850192,NULL,NULL
clickVideoExit,27,0.044881992,NULL,NULL
clickVideoExit,13,0.019673435,NULL,NULL
clickVideoExit,10,0,NULL,NULL
clickVideoExit,241,0.428127992,NULL,NULL
clickVideoExit,4,0,NULL,NULL
clickVideoExit,36,0.061294815,NULL,NULL
clickVideoExit,4,0.004993486,NULL,NULL
clickVideoExit,13,0.023884158,NULL,NULL
clickVideoExit,2,0.033829743,NULL,NULL
clickVideoExit,8,0.023392907,NULL,NULL
clickVideoExit,515,0,NULL,NULL
clickVideoExit,38,0.062818953,NULL,NULL
clickVideoExit,9,0.110805004,NULL,NULL
clickVideoExit,684,1.148269645,NULL,NULL
clickVideoExit,9,0.015133412,NULL,NULL
clickVideoExit,277,0.375038688,NULL,NULL
clickVideoExit,218,0.370149571,NULL,NULL
clickVideoExit,511,0.906149455,NULL,NULL
clickVideoExit,500,1.003588112,NULL,NULL
clickVideoExit,2,0.000304108,NULL,NULL
clickVideoExit,4,0.002879127,NULL,NULL
clickVideoExit,40,0.063464957,NULL,NULL
clickVideoExit,331,1.145108003,NULL,NULL
clickVideoExit,4,0.005848227,NULL,NULL
clickVideoExit,157,0,NULL,NULL
clickVideoExit,1,0.001507943,NULL,NULL
clickVideoExit,28,0.16355601,NULL,NULL
clickVideoExit,12,0.142452009,NULL,NULL
clickVideoExit,62,0.099709568,NULL,NULL
clickVideoExit,28,0.104760637,NULL,NULL
clickVideoExit,52,0.087807977,NULL,NULL
clickVideoExit,413,1.15260453,NULL,NULL
clickVideoExit,9,0.011689256,NULL,NULL
clickVideoExit,5,0.000401278,NULL,NULL
clickVideoExit,1,2.34E-05,NULL,NULL
clickVideoExit,2,0.001660896,NULL,NULL
clickVideoExit,169,1.13898266,NULL,NULL
clickVideoExit,473,1.140485205,NULL,NULL
clickVideoExit,3,0,NULL,NULL
clickVideoExit,500,0,NULL,NULL
clickVideoExit,62,0.105154717,NULL,NULL
clickVideoExit,14,0,NULL,NULL
clickVideoExit,25,0.000804356,NULL,NULL
clickVideoExit,1,0.001097667,NULL,NULL
clickVideoExit,17,0.025714203,NULL,NULL
clickVideoExit,618,1.145466095,NULL,NULL
clickVideoExit,360,0.914923595,NULL,NULL
clickVideoExit,133,1.004034377,NULL,NULL
clickVideoExit,10,0.127592114,NULL,NULL
clickVideoExit,348,0.606513305,NULL,NULL
clickVideoExit,245,0.427381218,NULL,NULL
clickVideoExit,27,0.0481516,NULL,NULL
clickVideoExit,16,0.029041395,NULL,NULL
clickVideoExit,7,0.77727613,NULL,NULL
clickVideoExit,2,0.000435468,NULL,NULL
clickVideoExit,522,0.907569225,NULL,NULL
clickVideoExit,789,1.064724576,NULL,NULL
clickVideoExit,662,0,NULL,NULL
clickVideoExit,158,0.441269407,NULL,NULL
clickVideoExit,37,0.063283213,NULL,NULL
clickVideoExit,630,0,NULL,NULL
clickVideoExit,2,0.002940308,NULL,NULL
clickVideoExit,1,2.16E-05,NULL,NULL
clickVideoExit,2,0.001279412,NULL,NULL
clickVideoExit,22,0.037486234,NULL,NULL
clickVideoExit,37,0.06342357,NULL,NULL
clickVideoExit,19,0.030257826,NULL,NULL
clickVideoExit,510,0.9076502,NULL,NULL
clickVideoExit,857,0,NULL,NULL
clickVideoExit,1,0.000712584,NULL,NULL
clickVideoExit,190,0,NULL,NULL
clickVideoExit,4,1.143925762,NULL,NULL
clickVideoExit,88,1.140020946,NULL,NULL
clickVideoExit,105,0,NULL,NULL
clickVideoExit,12,0.008894703,NULL,NULL
clickVideoExit,24,0.304575653,NULL,NULL
clickVideoExit,109,0.887060843,NULL,NULL
clickVideoExit,3,0.003487343,NULL,NULL
clickVideoExit,16,0.027393094,NULL,NULL
clickVideoExit,21,0.034601709,NULL,NULL
clickVideoExit,0.217,NULL,NULL,NULL
clickVideoExit,222,1.120664215,NULL,NULL
clickVideoExit,722,1.151276533,NULL,NULL
clickVideoExit,221,0.688895927,NULL,NULL
clickVideoExit,3,0.002931311,NULL,NULL
clickVideoExit,332,1.145651438,NULL,NULL
clickVideoExit,46,0.279480462,NULL,NULL
clickVideoExit,3,0.00392461,NULL,NULL
clickVideoExit,303,1.149549057,NULL,NULL
clickVideoExit,2,9.54E-05,NULL,NULL
clickVideoExit,352,0.624363893,NULL,NULL
clickVideoExit,99,0,NULL,NULL
clickVideoExit,12,0.00372667,NULL,NULL
clickVideoExit,593,0.766121312,NULL,NULL
clickVideoExit,1,0.000644205,NULL,NULL
clickVideoExit,424,0,NULL,NULL
clickVideoExit,319,0.587349116,NULL,NULL
clickVideoExit,23,0.033671391,NULL,NULL
clickVideoExit,17,0.0273733,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,6,0.375843044,NULL,NULL
clickVideoExit,60,0.097604206,NULL,NULL
clickVideoExit,231,0.403592431,NULL,NULL
clickVideoExit,684,0.917811719,NULL,NULL
clickVideoExit,269,1.013468916,NULL,NULL
clickVideoExit,61,0.386261885,NULL,NULL
clickVideoExit,2,0.002310499,NULL,NULL
clickVideoExit,103,0.145637043,NULL,NULL
clickVideoExit,43,0.0623349,NULL,NULL
clickVideoExit,2,0.069505726,NULL,NULL
clickVideoExit,18,1.087183566,NULL,NULL
clickVideoExit,13,0.020402214,NULL,NULL
clickVideoExit,8,0.024706509,NULL,NULL
clickVideoExit,8,0.024706509,NULL,NULL
clickVideoExit,10,0,NULL,NULL
clickVideoExit,2,0.001203835,NULL,NULL
clickVideoExit,630,0,NULL,NULL
clickVideoExit,21,0.156858441,NULL,NULL
clickVideoExit,547,1.122933327,NULL,NULL
clickVideoExit,16,0,NULL,NULL
clickVideoExit,21,0,NULL,NULL
clickVideoExit,158,0.279646011,NULL,NULL
clickVideoExit,764,0,NULL,NULL
clickVideoExit,138,1.026297227,NULL,NULL
clickVideoExit,26,0.008453837,NULL,NULL
clickVideoExit,232,0.409957101,NULL,NULL
clickVideoExit,1,0,NULL,NULL
clickVideoExit,2,0.002013589,NULL,NULL
clickVideoExit,22,0.027864551,NULL,NULL
clickVideoExit,0.035,NULL,NULL,NULL
clickVideoExit,12,0.014145511,NULL,NULL
clickVideoExit,71,0.400101489,NULL,NULL
clickVideoExit,220,0.432466476,NULL,NULL
clickVideoExit,286,0,NULL,NULL
clickVideoExit,5,0,NULL,NULL
clickVideoExit,6,0,NULL,NULL
clickVideoExit,42,0.073262987,NULL,NULL
clickVideoExit,23,0.039980278,NULL,NULL
clickVideoExit,2,0.0019776,NULL,NULL
clickVideoExit,4,0,NULL,NULL
clickVideoExit,5,0.516988649,NULL,NULL
clickVideoExit,9,0.09010588,NULL,NULL
clickVideoExit,18,0.025352513,NULL,NULL
clickVideoExit,4,0.00379145,NULL,NULL
clickVideoExit,84,0.997333209,NULL,NULL
clickVideoExit,60,0.103360661,NULL,NULL
clickVideoExit,7,0.008129935,NULL,NULL
clickVideoExit,205,0,NULL,NULL
clickVideoExit,20,0.030587126,NULL,NULL
clickVideoExit,38,0.062728981,NULL,NULL
clickVideoExit,526,0.768388625,NULL,NULL
clickVideoExit,182,0.310285321,NULL,NULL
clickVideoExit,20,0.442957295,NULL,NULL
clickVideoExit,25,1.14201834,NULL,NULL
clickVideoExit,37,0,NULL,NULL
clickVideoExit,1,0.001858836,NULL,NULL
clickVideoExit,99,0.165582195,NULL,NULL
clickVideoExit,48,0.022415804,NULL,NULL
clickVideoExit,14,0.126427867,NULL,NULL
clickVideoExit,24,0.034396571,NULL,NULL
clickVideoExit,36,0.057668915,NULL,NULL
clickVideoExit,142,0.652154667,NULL,NULL
clickVideoExit,240,0.497484363,NULL,NULL
clickVideoExit,55,0.093596821,NULL,NULL
clickVideoExit,548,1.057537555,NULL,NULL
clickVideoExit,708,0,NULL,NULL
clickVideoExit,376,0.39739511,NULL,NULL
clickVideoExit,709,1.150083495,NULL,NULL
clickVideoExit,5,0.00382564,NULL,NULL
clickVideoExit,39,0.062419474,NULL,NULL
clickVideoExit,3,0,NULL,NULL
clickVideoExit,14,0.433992414,NULL,NULL
clickVideoExit,14,0.021874168,NULL,NULL
clickVideoExit,98,0.179065507,NULL,NULL
clickVideoExit,12,0.19983661,NULL,NULL
clickVideoExit,188,1.144060721,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,4,0.005115849,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,20,0.022484183,NULL,NULL
clickVideoExit,105,0,NULL,NULL
clickVideoExit,104,1.121565741,NULL,NULL
clickVideoExit,5,0,NULL,NULL
clickVideoExit,127,0.222531329,NULL,NULL
clickVideoExit,44,0.652318417,NULL,NULL
clickVideoExit,18,0.029773773,NULL,NULL
clickVideoExit,17,0.577691444,NULL,NULL
clickVideoExit,36,0.062345697,NULL,NULL
clickVideoExit,107,0.16223521,NULL,NULL
clickVideoExit,208,0,NULL,NULL
clickVideoExit,193,0.400416394,NULL,NULL
clickVideoExit,135,0.232788219,NULL,NULL
clickVideoExit,353,0.630003383,NULL,NULL
clickVideoExit,688,1.144926258,NULL,NULL
clickVideoExit,712,1.146166082,NULL,NULL
clickVideoExit,2,0.000788161,NULL,NULL
clickVideoExit,3,0.00366189,NULL,NULL
clickVideoExit,450,0.217663804,NULL,NULL
clickVideoExit,1,0,NULL,NULL
clickVideoExit,4,0.418639469,NULL,NULL
clickVideoExit,19,3.96E-05,NULL,NULL
clickVideoExit,13,0,NULL,NULL
clickVideoExit,4,0,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,19,0.063007896,NULL,NULL
clickVideoExit,20,0.0313339,NULL,NULL
clickVideoExit,16,0.942672982,NULL,NULL
clickVideoExit,5,0,NULL,NULL
clickVideoExit,4,0.007604494,NULL,NULL
clickVideoExit,1,0.006218914,NULL,NULL
clickVideoExit,3,0,NULL,NULL
clickVideoExit,550,0,NULL,NULL
clickVideoExit,265,0.443713066,NULL,NULL
clickVideoExit,14,0.022487782,NULL,NULL
clickVideoExit,68,0.117893055,NULL,NULL
clickVideoExit,17,0.062507648,NULL,NULL
clickVideoExit,41,1.086926244,NULL,NULL
clickVideoExit,379,0.700939675,NULL,NULL
clickVideoExit,1,0.000820551,NULL,NULL
clickVideoExit,16,0.353465029,NULL,NULL
clickVideoExit,42,0.065287805,NULL,NULL
clickVideoExit,402,0.674352736,NULL,NULL
clickVideoExit,4,0.301306044,NULL,NULL
clickVideoExit,17,0.101248102,NULL,NULL
clickVideoExit,42,0.066101158,NULL,NULL
clickVideoExit,805,0.409001591,NULL,NULL
clickVideoExit,24,0.041074346,NULL,NULL
clickVideoExit,94,0,NULL,NULL
clickVideoExit,11,0.016848292,NULL,NULL
clickVideoExit,66,0.115946045,NULL,NULL
clickVideoExit,275,0.605307671,NULL,NULL
clickVideoExit,544,1.14917657,NULL,NULL
clickVideoExit,445,0.765793811,NULL,NULL
clickVideoExit,22,0.03479425,NULL,NULL
clickVideoExit,37,0.063096069,NULL,NULL
clickVideoExit,37,0.085337326,NULL,NULL
clickVideoExit,29,0.049467002,NULL,NULL
clickVideoExit,24,0.86329005,NULL,NULL
clickVideoExit,80,0.142336843,NULL,NULL
clickVideoExit,722,1.151875751,NULL,NULL
clickVideoExit,346,0.582895466,NULL,NULL
clickVideoExit,4,0,NULL,NULL
clickVideoExit,38,0.185745082,NULL,NULL
clickVideoExit,0.036,NULL,NULL,NULL
clickVideoExit,359,0,NULL,NULL
clickVideoExit,679,1.150947233,NULL,NULL
clickVideoExit,48,0,NULL,NULL
clickVideoExit,220,0.393290554,NULL,NULL
clickVideoExit,472,0,NULL,NULL
clickVideoExit,27,1.086877659,NULL,NULL
clickVideoExit,84,0.148325428,NULL,NULL
clickVideoExit,407,0.872074987,NULL,NULL
clickVideoExit,3,0,NULL,NULL
clickVideoExit,823,1.149424894,NULL,NULL
clickVideoExit,97,0.247586932,NULL,NULL
clickVideoExit,1288,1.026738093,NULL,NULL
clickVideoExit,7,0,NULL,NULL
clickVideoExit,11,0,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,4,0,NULL,NULL
clickVideoExit,6,0,NULL,NULL
clickVideoExit,2,0,NULL,NULL
clickVideoExit,19,0,NULL,NULL
clickVideoExit,103,0.160117252,NULL,NULL
clickVideoExit,124,0.421592373,NULL,NULL
clickVideoExit,15,0.672864587,NULL,NULL
clickVideoExit,2,0.002247519,NULL,NULL
clickVideoExit,643,1.146581756,NULL,NULL
clickVideoExit,646,1.149658823,NULL,NULL
clickVideoExit,60,0.425391021,NULL,NULL
clickVideoExit,755,1.147335728,NULL,NULL
clickVideoExit,161,0.091628218,NULL,NULL
clickVideoExit,7,0.000681993,NULL,NULL
clickVideoExit,5,0.005954395,NULL,NULL
clickVideoExit,31,0,NULL,NULL
clickVideoExit,9,0,NULL,NULL
clickVideoExit,149,1.149280938,NULL,NULL
clickVideoExit,37,0.062921522,NULL,NULL
clickVideoExit,21,0,NULL,NULL
clickVideoExit,661,1.145520078,NULL,NULL
clickVideoExit,32,0.050123802,NULL,NULL
clickVideoExit,6,0.005353377,NULL,NULL
clickVideoExit,154,0,NULL,NULL
clickVideoExit,7,1.130471241,NULL,NULL
clickVideoExit,255,0.421588774,NULL,NULL
clickVideoExit,37,0.063673694,NULL,NULL
clickVideoExit,2,0.069770246,NULL,NULL
clickVideoExit,96,0.62486954,NULL,NULL
clickVideoExit,382,0,NULL,NULL
clickVideoExit,82,0.020155689,NULL,NULL
clickVideoExit,38,0.064900922,NULL,NULL
clickVideoExit,644,1.149014619,NULL,NULL
clickVideoExit,737,1.149189166,NULL,NULL
clickVideoExit,61,0.103819522,NULL,NULL
clickVideoExit,37,1.087232151,NULL,NULL
clickVideoExit,209,0.605890694,NULL,NULL
clickVideoExit,280,0.500356292,NULL,NULL
clickVideoExit,645,0,NULL,NULL
clickVideoExit,604,1.095689587,NULL,NULL
clickVideoExit,4,0.002362684,NULL,NULL
clickVideoExit,231,1.140316056,NULL,NULL
clickVideoExit,23,0.033833342,NULL,NULL
clickVideoExit,10,0.013537295,NULL,NULL
